Series Name,Series Code,Country Name,Country Code,1970 [YR1970],1971 [YR1971],1972 [YR1972],1973 [YR1973],1974 [YR1974],1975 [YR1975],1976 [YR1976],1977 [YR1977],1978 [YR1978],1979 [YR1979],1980 [YR1980],1981 [YR1981],1982 [YR1982],1983 [YR1983],1984 [YR1984],1985 [YR1985],1986 [YR1986],1987 [YR1987],1988 [YR1988],1989 [YR1989],1990 [YR1990],1991 [YR1991],1992 [YR1992],1993 [YR1993],1994 [YR1994],1995 [YR1995],1996 [YR1996],1997 [YR1997],1998 [YR1998],1999 [YR1999],2000 [YR2000]
"Agriculture, forestry, and fishing, value added (annual % growth)",NV.AGR.TOTL.KD.ZG,New Zealand,NZL,..,..,..,..,..,..,..,..,-5.42433869581151,13.1640253636031,12.2498625068376,-0.266578725244301,3.92581447224256,-6.33338678654748,4.37617847507681,18.4643242867864,-1.84593706039061,10.2092759547049,-2.83551540799053,-5.41397111970576,17.4089072025966,0.582640090856998,-12.4009949763919,17.0175489266165,0.219117080528378,7.15765508619712,8.8273172762737,0.384845864437764,-4.35466433155213,4.78931372120022,3.62887288100112
"Agriculture, forestry, and fishing, value added (annual % growth)",NV.AGR.TOTL.KD.ZG,Nicaragua,NIC,-7.18824998094067,3.82904780959252,-0.0219158397655548,9.00739322932726,10.1478949240543,1.75595830424132,3.38443973802541,4.73771396583706,6.11857565030971,-15.3697657939921,-19.0433061648705,9.51562111935446,2.82628024296115,5.76763866978871,-5.3400591398088,-4.8015435504383,-8.77101550026219,-3.24566785071758,-10.1532944121068,9.1889911107863,0.203466230497767,-3.89545546964362,3.05808093139512,1.82194133573677,10.9258901522955,8.67784592662886,9.43062250608587,-0.770440912189684,-0.265944432656525,6.06837580946443,12.0642224959075
"Agriculture, forestry, and fishing, value added (annual % growth)",NV.AGR.TOTL.KD.ZG,Niger,NER,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,3.93843133883769,4.0024609464415,1.72049688594164,1.34932717364735,-0.964871648895667,8.63153909683246,-0.766903666520491,28.5591410621559,1.21647816207384,-8.02924399018737
"Agriculture, forestry, and fishing, value added (annual % growth)",NV.AGR.TOTL.KD.ZG,Nigeria,NGA,..,..,..,..,..,..,..,..,..,..,..,..,2.60482308530119,-0.695764123622922,-4.38243731723911,18.561148069629,9.3653264368228,-3.18608281114791,9.78310299033573,4.76850689055557,4.17232054193417,3.64015871307257,2.33804502706366,1.87420035764345,2.56458888723429,3.5864095208144,3.92635857015114,4.16425340563251,3.9380948095928,5.10368674391766,2.91959858554523
"Agriculture, forestry, and fishing, value added (annual % growth)",NV.AGR.TOTL.KD.ZG,North Macedonia,MKD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,18.8805346847499,-0.445068952499369,-18.8188236274218,7.44304661257868,2.07715173344498,-2.05074016244278,3.02719646182588,3.28916332194299,0.897520702119436,1.01517711022919
"Agriculture, forestry, and fishing, value added (annual % growth)",NV.AGR.TOTL.KD.ZG,Northern Mariana Islands,MNP,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Agriculture, forestry, and fishing, value added (annual % growth)",NV.AGR.TOTL.KD.ZG,Norway,NOR,..,5.24475524475525,-0.0766675185279837,-3.79028132992327,10.0058482641289,1.39190952588082,1.52533485866819,-2.28179726747734,-0.874453466583375,-6.63079831321798,8.19706172454966,7.7967565492755,-1.08158632661237,-3.16774658027357,10.5204460966543,-9.32980154725867,-6.96498956642708,4.71514728604893,0.913894045409108,3.74038960426395,4.77857597526598,10.258190496854,-5.1989452556181,14.8995350381933,2.81822451855331,6.71890923147205,-0.3885541176858,-1.38177250338832,1.81678007575503,0.00329218106995199,-4.77679747168818
"Agriculture, forestry, and fishing, value added (annual % growth)",NV.AGR.TOTL.KD.ZG,Oman,OMN,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,7.68298975381667,0.456082993814121
"Agriculture, forestry, and fishing, value added (annual % growth)",NV.AGR.TOTL.KD.ZG,Pakistan,PAK,9.54870187273791,-3.06982662174482,3.47062683694317,1.66521291068406,4.18064114551746,-2.1187392527878,4.47452960053114,2.52580717357178,2.82062267918357,3.09743732295537,6.6082856140967,3.65853658740754,4.72388631755445,4.40455134220308,-4.8244950343494,10.9242569189568,5.94872372269444,3.2536616770721,2.7313403891565,6.87027639550944,3.03067732532057,4.96210831757323,9.50131828487748,-5.28602751411267,5.22749275316605,6.56773728409807,11.7231543012876,0.123629324648405,4.51763568826912,1.94866065769743,6.09371220189672
"Agriculture, forestry, and fishing, value added (annual % growth)",NV.AGR.TOTL.KD.ZG,Palau,PLW,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Agriculture, forestry, and fishing, value added (annual % growth)",NV.AGR.TOTL.KD.ZG,Panama,PAN,..,7.78001523633669,-3.29809248159984,1.09397402649911,-5.85616195991075,7.23462823586118,5.35940227197304,5.02692102043218,7.74928467755929,-4.28344232108685,-1.87844653514261,10.2142436266432,0.745677100212248,7.21650823013056,1.45463140161766,6.68287132336131,-1.75398798015672,5.14723184341554,-6.41677382914087,5.58435589516746,1.53984823436384,1.07692342134339,4.41399836888013,0.0416529062387667,2.68527046595257,3.2231800853516,3.85888871831641,4.49856223721837,6.04451789234201,1.02877340776357,9.77019891206356
"Agriculture, forestry, and fishing, value added (annual % growth)",NV.AGR.TOTL.KD.ZG,Papua New Guinea,PNG,3.57474281477627,2.69150827786721,3.28315252839306,1.83270248686733,4.67665982761625,4.00751220956641,1.59731971550801,0.725284634026437,3.95245557998906,1.8863632838618,4.7378635260655,7.9024114419892,-1.39365727317585,0.966298990959899,2.97095436436298,-2.913008963206,1.54309903836038,5.34682224365312,3.512787313579,1.36772222993267,2.22762552281625,-2.65226715604632,6.31877337393642,20.7290663543674,6.73642315716647,-0.102700118429269,11.0280373693312,-1.17845304302375,-11.2436102961193,13.8064810588772,2.05868591671681
"Agriculture, forestry, and fishing, value added (annual % growth)",NV.AGR.TOTL.KD.ZG,Paraguay,PRY,1.85341977980833,6.76549812080791,4.85917057043173,6.55912742229721,9.66913877734103,9.73820266487112,3.85444235208945,5.55750796593888,4.47694631591182,7.11807590750499,8.13501941318964,10.6005958200689,0.63042351188318,-2.31928382605408,6.37097350649505,5.23036847888758,-5.06806021683668,10.0685837643975,12.9130528912654,10.0807601841232,1.91910564781482,-1.13775603331524,4.50693063629089,6.84611233183719,2.70161921565642,13.3158185454627,-0.922437524277441,7.38768221519355,1.48125971088973,0.884764561091345,-7.09887969136311
"Agriculture, forestry, and fishing, value added (annual % growth)",NV.AGR.TOTL.KD.ZG,Peru,PER,10.226706527155,-1.84201604701096,-6.03269629288509,-0.894388630237685,4.92026208431201,-0.54200542005421,2.14429569956167,-0.684295987009975,-0.362022655611355,4.31317393342709,-6.41573033707866,9.0527074078521,2.96157657161731,-10.767750213858,11.8394248052726,3.73941926497375,6.15575294360669,5.07880910683012,7.85185185185185,-4.78193681318682,-6.41961951131547,1.93660275556411,-6.11531190926276,10.3594080338266,14.9060390439701,3.72340425531914,5.67164179104478,3.9475590323048,-0.682879241864669,12.7762576299726,7.04242876695285
"Agriculture, forestry, and fishing, value added (annual % growth)",NV.AGR.TOTL.KD.ZG,Philippines,PHL,0.0948406106611799,3.94136303058261,5.44741524735231,7.46215580820859,-3.8528502087769,1.34996326167558,10.2872019630241,4.32925666378981,3.57499550363687,2.98271622289803,3.90426566924408,3.71039603606198,0.412952902958523,-3.92998238932363,-0.486493479350344,-1.74481532621269,3.65346387570058,3.07790658179503,2.95074034917849,2.72444817497902,0.192925478606185,1.46989720173121,0.35174558854898,2.10728758025512,2.47572710694537,0.564798713149941,3.65085327541384,2.94128201281039,-6.97193819573447,9.64984190417779,3.38440363055821
"Agriculture, forestry, and fishing, value added (annual % growth)",NV.AGR.TOTL.KD.ZG,Poland,POL,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,-2.41610212632651,-8.6677367576244,-11.5399824253076,-11.4808652246256,-0.137470542026705
"Agriculture, forestry, and fishing, value added (annual % growth)",NV.AGR.TOTL.KD.ZG,Portugal,PRT,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,5.15494644366319,-8.2235415792729,-3.93062406388222,6.00573278129619,-5.05922993669292
"Agriculture, forestry, and fishing, value added (annual % growth)",NV.AGR.TOTL.KD.ZG,Puerto Rico,PRI,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Agriculture, forestry, and fishing, value added (annual % growth)",NV.AGR.TOTL.KD.ZG,Qatar,QAT,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Agriculture, forestry, and fishing, value added (annual % growth)",NV.AGR.TOTL.KD.ZG,Romania,ROU,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,-12.3433501716107,-12.9205281391303,13.6422319007229,2.90216991679371,4.94948602122651,-2.95859313743793,-0.0900325502297079,-11.4644628608398,2.13482266356971,-17.1432221796346
"Agriculture, forestry, and fishing, value added (annual % growth)",NV.AGR.TOTL.KD.ZG,Russian Federation,RUS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,-3.69999999516276,-9.00000001281626,-4.0000000006887,-11.9999999939739,-8.00000000130434,-5.30000000813443,2.50000001321671,-18.7999999995436,17.0999999870489,12.7000000071524
"Agriculture, forestry, and fishing, value added (annual % growth)",NV.AGR.TOTL.KD.ZG,Rwanda,RWA,8.89345339754728,2.66215873744729,-30.6458593031259,43.283815906901,17.9477266496881,-5.75621278233473,28.6967745608509,0.754768661439982,2.73822248661774,21.6432938429895,-1.51557496919342,-1.21926792608399,9.29952520340991,4.36715022948566,-8.81613410154877,2.29197824598964,2.90153102058486,-2.0202892167856,5.62390350434383,-4.26510088714768,-2.55973843967359,5.79999830914197,5.20000226321777,-16.9229982204138,-31.3228523667079,29.4223744703208,19.9150299257281,4.13039006258124,10.4431302505864,16.2342201339666,7.45867084694318
"Agriculture, forestry, and fishing, value added (annual % growth)",NV.AGR.TOTL.KD.ZG,Samoa,WSM,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,12.6713477109459,3.16200121417047,-6.52846796196478,-6.85167939166308,-3.10702474473408,-2.76023329974856
"Agriculture, forestry, and fishing, value added (annual % growth)",NV.AGR.TOTL.KD.ZG,San Marino,SMR,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Agriculture, forestry, and fishing, value added (annual % growth)",NV.AGR.TOTL.KD.ZG,Sao Tome and Principe,STP,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Agriculture, forestry, and fishing, value added (annual % growth)",NV.AGR.TOTL.KD.ZG,Saudi Arabia,SAU,-1.05804175565575,3.94273020874323,5.68454174177919,5.70131235476849,4.80896101021536,6.79976439970251,7.67786001757418,54.3172676528321,-12.092460081666,-13.0483909172328,12.8885421235507,4.57730888651477,7.69173310448625,8.85905041851196,19.3168742919159,18.3297300535852,15.0094797133911,16.4958524425067,10.9267423650292,7.07468319951164,2.84898660050435,2.96437042091995,6.02993524857915,3.50190961685209,-2.19919058837425,1.4366625153537,-0.531957038198868,3.49606834232605,1.0685334962014,2.12689363380125,3.98509572371786
"Agriculture, forestry, and fishing, value added (annual % growth)",NV.AGR.TOTL.KD.ZG,Senegal,SEN,5.7580778794982,-16.4904034369315,23.827392095454,-16.0984848319319,23.1151241505722,4.21708835383055,14.5672062137764,-6.87960689817426,-23.6147757200404,27.1473527357783,-18.1662781719091,15.0140883248956,8.62858497984698,-24.5617632324035,11.3159810542744,17.7595997088388,4.78510239684032,5.6047733607367,-15.5341080178157,13.6948472263499,-9.47917940159563,6.06292797622578,-5.97831765856525,7.7760577802954,-0.140097351682883,9.36452418645641,-3.68005949367752,-0.928775350482994,0.777342394550203,13.7043592597703,0.461236414622874
"Agriculture, forestry, and fishing, value added (annual % growth)",NV.AGR.TOTL.KD.ZG,Serbia,SRB,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,7.91508194816524,6.7965208859371,-1.0254989438767,-0.0395195464749065,-10.7740235540739
"Agriculture, forestry, and fishing, value added (annual % growth)",NV.AGR.TOTL.KD.ZG,Seychelles,SYC,..,..,..,..,..,..,..,..,..,1.13507483635738,-14.6432730153658,12.3174537091701,-23.310597194852,25.8948025587027,-14.0911936164868,-1.08536098205656,8.10801193582566,-4.3144467220591,-4.87959674417458,-2.12176657202042,13.6337260823701,-4.08482259714653,-14.640124861868,-6.52360030638503,5.81520566685813,-2.48958536088793,9.61807890808397,4.57958645446055,-5.4757630835317,12.0917635307298,7.06556746872793
"Agriculture, forestry, and fishing, value added (annual % growth)",NV.AGR.TOTL.KD.ZG,Sierra Leone,SLE,2.04046101172553,0.899200795979823,0.496518762309321,0.451840376798174,1.15183858099306,3.41201770610402,5.15613217687665,12.6347195633685,19.5982627645179,10.5055578744889,0.872891604411151,4.19610677237485,3.8473800696315,2.9230323182142,18.8938898733058,-5.33645149977376,0.367070176243999,6.10588985755598,0.604557301329578,-0.533909076247667,49.8264519177007,3.78826504756233,-31.657733920048,-3.23178921122317,5.0718058632464,-9.85883850897167,-5.74553656027,30.2716320628289,7.55393799176622,5.99085577644156,7.79846830364286
"Agriculture, forestry, and fishing, value added (annual % growth)",NV.AGR.TOTL.KD.ZG,Singapore,SGP,3.74220374220373,10.6212424849699,8.27294685990339,-5.38204127161183,-3.97877984084882,8.56353591160222,9.8953915747809,1.05479804476461,-3.61507128309573,1.92815636555733,1.29567245400364,2.89076490150934,0.944803580308303,6.23152709359607,3.06051472293068,-10.0787401574803,-12.7095321491118,-8.45514474061335,-15.0281778334377,-4.67943994104643,-8.19482025512175,-8.33684210526316,-4.54754248966468,-4.28296438883542,3.21769733534441,-4.9196298100341,3.125,-2.4341778440139,-9.77596741344196,-1.0158013544018,-5.98631698973774
"Agriculture, forestry, and fishing, value added (annual % growth)",NV.AGR.TOTL.KD.ZG,Sint Maarten (Dutch part),SXM,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Agriculture, forestry, and fishing, value added (annual % growth)",NV.AGR.TOTL.KD.ZG,Slovak Republic,SVK,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,5.99727379338704,4.61551724757263,-0.386456344682657,-23.8447074476794,14.6495907158004
"Agriculture, forestry, and fishing, value added (annual % growth)",NV.AGR.TOTL.KD.ZG,Slovenia,SVN,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,6.32300977553753,5.9309805765165,-1.72452051351972,-5.21605950018431,2.19045035969366
"Agriculture, forestry, and fishing, value added (annual % growth)",NV.AGR.TOTL.KD.ZG,Solomon Islands,SLB,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Agriculture, forestry, and fishing, value added (annual % growth)",NV.AGR.TOTL.KD.ZG,Somalia,SOM,..,-1.68040617350771,6.24904664182489,-4.42487477791043,-35.3423446345127,73.1546474634207,3.5891001189962,35.2918940254438,3.66581851377026,-5.88089420449833,4.15200927199473,14.3536654504715,2.83308650124047,-12.2198520945351,12.9883083707558,9.52127959170402,-1.30412134527806,8.21972559756598,3.44740574019448,-2.6829483304524,1.32660051799391,..,..,..,..,..,..,..,..,..,..
"Agriculture, forestry, and fishing, value added (annual % growth)",NV.AGR.TOTL.KD.ZG,South Africa,ZAF,-6.64975539046929,18.7666370896185,-0.642043332088164,-12.6583170806213,30.3739574926016,-8.57820883202642,-2.41970069746969,11.748513797969,4.00952183812875,-2.16729356976536,9.97803002563164,5.78214305532434,-8.44568011330851,-22.7047880975573,11.4007560969583,20.3393589885771,6.58925444659479,2.54366245893134,2.80433719498828,14.7021192835116,-7.13458320820284,4.4657981459238,-27.2605324449424,24.0072992197791,7.90000009445771,-19.9000000039379,23.999999878986,0.899999984751275,-5.29999993486416,6.19999997957308,4.69999992351329
"Agriculture, forestry, and fishing, value added (annual % growth)",NV.AGR.TOTL.KD.ZG,South Sudan,SSD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Agriculture, forestry, and fishing, value added (annual % growth)",NV.AGR.TOTL.KD.ZG,Spain,ESP,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,20.9406372762986,6.94306595687088,2.96561906770722,-0.651425762045236,7.74052538248999
"Agriculture, forestry, and fishing, value added (annual % growth)",NV.AGR.TOTL.KD.ZG,Sri Lanka,LKA,4.08883900575721,-2.572254456311,2.83307921131592,-0.951981991770523,5.57989705673738,-2.7723328789818,1.37761055360227,10.2993430028581,5.59247006738953,1.94015009045008,2.9114588548679,6.81774258964967,2.35885689859433,4.82615117859689,-0.566647950123041,9.36721141489917,2.60908271490116,-5.95355210398843,2.14608904696125,-1.23064822807802,8.72295659708409,1.62687259124444,-2.14674463606464,4.73228701298947,3.10884544567858,3.30610798841673,-4.77485425031496,2.7258128089392,2.35891246133039,4.52764547198964,1.48867085511762
"Agriculture, forestry, and fishing, value added (annual % growth)",NV.AGR.TOTL.KD.ZG,St. Kitts and Nevis,KNA,..,..,..,..,..,..,..,..,4.72914875322441,3.4072249589491,-7.97935688765384,11.6911130284728,-2.12437234453456,-15.2328334648777,0.651769087523263,7.16928769657726,-10.0129477772982,4.46043165467627,5.32598714416896,-3.6617262423714,-2.30769230769231,5.74339972209357,4.55540954883924,3.30959363217427,3.69018653690188,-17.4814235432147,11.1848341232228,2.72804774083546,-0.580912863070537,-6.34390651085141,-32.174688057041
"Agriculture, forestry, and fishing, value added (annual % growth)",NV.AGR.TOTL.KD.ZG,St. Lucia,LCA,..,..,..,..,..,..,..,..,12.1356396428218,-0.0347632327288778,-19.5166995681759,3.35576332908704,5.59713953998269,9.52952864000962,19.90996825045,9.76196704011916,35.7834843674077,-23.4608666925725,57.9447007934315,-10.2101974716432,8.52272408462575,-20.7651320551644,29.6489932110212,-1.79391333805168,-21.840109341249,8.62826406618622,-0.595940353901184,-21.5227071429974,-1.30708633265004,-14.6993313106613,4.00942544828567
"Agriculture, forestry, and fishing, value added (annual % growth)",NV.AGR.TOTL.KD.ZG,St. Martin (French part),MAF,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Agriculture, forestry, and fishing, value added (annual % growth)",NV.AGR.TOTL.KD.ZG,St. Vincent and the Grenadines,VCT,..,..,..,..,..,..,..,..,28.5416888473243,-17.6102833940626,-13.4843478265545,40.016408810837,-7.83802655876438,1.5374187441016,17.7302468613721,8.95081103584252,0.239028063325676,-9.51748906591634,48.3274986445512,-5.78979116367539,16.3039142047354,-13.5940519738478,9.70314815547728,-7.77358441404868,-35.3857019838586,45.8023835990092,-4.52463323642935,-17.0540378759828,9.05760980934605,-2.78204756670998,7.32476245554412
"Agriculture, forestry, and fishing, value added (annual % growth)",NV.AGR.TOTL.KD.ZG,Sudan,SDN,17.8792520555424,3.99664314892021,-5.66648135224774,3.53254367422595,11.3645143380133,4.6209316794579,11.7849912218063,9.89611601488178,-7.61800266107791,-12.2319028419054,-5.50082786802967,17.9937506578808,17.518948404496,-8.87369461940382,-4.63014458018907,-12.217799155283,16.4799314708841,9.53568117174726,-12.4935154547965,32.8376581504114,-20.218393846287,-1.34285993775833,24.5048456495786,1.64686640646734,-3.70574403734931,5.9998564312143,18.9699496101498,18.2465724372848,3.29783565638979,0.333563018313214,-3.45193982896181
